level_5_sig_id,cell,plate,time,level_3_samples,samples_number,pert_type,pert_drug,targets,targets_number,dose,dose_float
DOSBIO002_NEU_24H:DMSO:0.1,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L10|DOSBIO002_NEU_24H_X1_B12:L14|DOSBIO002_NEU_24H_X1_B12:L16|DOSBIO002_NEU_24H_X1_B12:L18|DOSBIO002_NEU_24H_X1_B12:M24|DOSBIO002_NEU_24H_X1_B12:N04|DOSBIO002_NEU_24H_X1_B12:N08|DOSBIO002_NEU_24H_X1_B12:N16|DOSBIO002_NEU_24H_X1_B12:N20|DOSBIO002_NEU_24H_X1_B12:N23|DOSBIO002_NEU_24H_X1_B12:O02|DOSBIO002_NEU_24H_X1_B12:P06|DOSBIO002_NEU_24H_X1_B12:P08|DOSBIO002_NEU_24H_X1_B12:P18|DOSBIO002_NEU_24H_X1_B12:P20|DOSBIO002_NEU_24H_X1_B12:P24|DOSBIO002_NEU_24H_X2_B12:A18|DOSBIO002_NEU_24H_X2_B12:L10|DOSBIO002_NEU_24H_X2_B12:L12|DOSBIO002_NEU_24H_X2_B12:L16|DOSBIO002_NEU_24H_X2_B12:L22|DOSBIO002_NEU_24H_X2_B12:M17|DOSBIO002_NEU_24H_X2_B12:M23|DOSBIO002_NEU_24H_X2_B12:N02|DOSBIO002_NEU_24H_X2_B12:N04|DOSBIO002_NEU_24H_X2_B12:N08|DOSBIO002_NEU_24H_X2_B12:N18|DOSBIO002_NEU_24H_X2_B12:N20|DOSBIO002_NEU_24H_X2_B12:N22|DOSBIO002_NEU_24H_X2_B12:N23|DOSBIO002_NEU_24H_X2_B12:O01|DOSBIO002_NEU_24H_X2_B12:O02|DOSBIO002_NEU_24H_X2_B12:P02|DOSBIO002_NEU_24H_X2_B12:P04|DOSBIO002_NEU_24H_X2_B12:P06,35,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:L10,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L10|DOSBIO002_NEU_24H_X2_B12:L10,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:L12,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:L12,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:L14,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L14,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:L16,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L16|DOSBIO002_NEU_24H_X2_B12:L16,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:L18,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:L18,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:L22,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:L22,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:M17,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:M17,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:M23,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:M23,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:M24,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:M24,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N02,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:N02,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N04,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:N04|DOSBIO002_NEU_24H_X2_B12:N04,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N08,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:N08|DOSBIO002_NEU_24H_X2_B12:N08,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N16,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:N16,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N18,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:N18,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N20,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:N20|DOSBIO002_NEU_24H_X2_B12:N20,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N22,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:N22,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:N23,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:N23|DOSBIO002_NEU_24H_X2_B12:N23,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:O01,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:O01,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:O02,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:O02|DOSBIO002_NEU_24H_X2_B12:O02,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:P02,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:P02,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:P04,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X2_B12:P04,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:P06,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P06|DOSBIO002_NEU_24H_X2_B12:P06,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:P08,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P08,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:P18,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P18,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:P20,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P20,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
DOSBIO002_NEU_24H:P24,NEU,DOSBIO002,24 h,DOSBIO002_NEU_24H_X1_B12:P24,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:A05,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:A05,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:B05,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:B05,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:B06,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:B06,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:F07,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:F07,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:F08,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:F08,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:F09,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:F09,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:F10,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:F10,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:F11,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:F11,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:F12,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:F12,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:J13,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:J13,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:J14,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:J14,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:J15,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:J15,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:J16,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:J16,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:J17,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:J17,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:J18,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:J18,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:N19,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:N19,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:N20,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:N20,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:N21,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:N21,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:N22,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:N22,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:N23,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:N23,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP007_NEU_24H:N24,NEU,LJP007,24 h,LJP007_NEU_24H_X3_B21:N24,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:A05,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:A05|LJP008_NEU_24H_X2_B21:A05,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:A06,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:A06|LJP008_NEU_24H_X2_B21:A06,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:B05,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:B05|LJP008_NEU_24H_X2_B21:B05,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:B06,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:B06|LJP008_NEU_24H_X2_B21:B06,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:F07,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:F07|LJP008_NEU_24H_X2_B21:F07,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:F08,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:F08|LJP008_NEU_24H_X2_B21:F08,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:F09,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:F09|LJP008_NEU_24H_X2_B21:F09,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:F10,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:F10|LJP008_NEU_24H_X2_B21:F10,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:F11,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:F11|LJP008_NEU_24H_X2_B21:F11,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:F12,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:F12|LJP008_NEU_24H_X2_B21:F12,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:J13,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:J13|LJP008_NEU_24H_X2_B21:J13,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:J14,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:J14|LJP008_NEU_24H_X2_B21:J14,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:J15,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:J15|LJP008_NEU_24H_X2_B21:J15,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:J16,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:J16|LJP008_NEU_24H_X2_B21:J16,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:J17,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:J17|LJP008_NEU_24H_X2_B21:J17,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:J18,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:J18|LJP008_NEU_24H_X2_B21:J18,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:N19,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:N19|LJP008_NEU_24H_X2_B21:N19,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:N20,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:N20|LJP008_NEU_24H_X2_B21:N20,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:N21,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:N21|LJP008_NEU_24H_X2_B21:N21,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:N22,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:N22|LJP008_NEU_24H_X2_B21:N22,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:N23,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:N23|LJP008_NEU_24H_X2_B21:N23,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:N24,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:N24|LJP008_NEU_24H_X2_B21:N24,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:P19,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:P19|LJP008_NEU_24H_X2_B21:P19,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:P20,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:P20|LJP008_NEU_24H_X2_B21:P20,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:P21,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:P21|LJP008_NEU_24H_X2_B21:P21,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:P22,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:P22|LJP008_NEU_24H_X2_B21:P22,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:P23,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:P23|LJP008_NEU_24H_X2_B21:P23,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP008_NEU_24H:P24,NEU,LJP008,24 h,LJP008_NEU_24H_X1_B21:P24|LJP008_NEU_24H_X2_B21:P24,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:A05,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:A05|LJP009_NEU_24H_X2_B21:A05|LJP009_NEU_24H_X3_B21:A05,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:A06,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:A06|LJP009_NEU_24H_X2_B21:A06|LJP009_NEU_24H_X3_B21:A06,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:B05,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:B05|LJP009_NEU_24H_X3_B21:B05,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:B06,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:B06|LJP009_NEU_24H_X2_B21:B06|LJP009_NEU_24H_X3_B21:B06,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:F07,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:F07|LJP009_NEU_24H_X2_B21:F07|LJP009_NEU_24H_X3_B21:F07,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:F08,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:F08|LJP009_NEU_24H_X2_B21:F08|LJP009_NEU_24H_X3_B21:F08,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:F09,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:F09|LJP009_NEU_24H_X2_B21:F09|LJP009_NEU_24H_X3_B21:F09,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:F10,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:F10|LJP009_NEU_24H_X2_B21:F10|LJP009_NEU_24H_X3_B21:F10,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:F11,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:F11|LJP009_NEU_24H_X2_B21:F11|LJP009_NEU_24H_X3_B21:F11,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:F12,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:F12|LJP009_NEU_24H_X2_B21:F12|LJP009_NEU_24H_X3_B21:F12,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:J13,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:J13|LJP009_NEU_24H_X2_B21:J13|LJP009_NEU_24H_X3_B21:J13,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:J14,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:J14|LJP009_NEU_24H_X2_B21:J14|LJP009_NEU_24H_X3_B21:J14,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:J15,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:J15|LJP009_NEU_24H_X2_B21:J15|LJP009_NEU_24H_X3_B21:J15,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:J16,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:J16|LJP009_NEU_24H_X2_B21:J16|LJP009_NEU_24H_X3_B21:J16,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:J17,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:J17|LJP009_NEU_24H_X2_B21:J17|LJP009_NEU_24H_X3_B21:J17,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:J18,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:J18|LJP009_NEU_24H_X2_B21:J18|LJP009_NEU_24H_X3_B21:J18,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:N19,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:N19|LJP009_NEU_24H_X2_B21:N19|LJP009_NEU_24H_X3_B21:N19,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:N20,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:N20|LJP009_NEU_24H_X2_B21:N20|LJP009_NEU_24H_X3_B21:N20,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:N21,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:N21|LJP009_NEU_24H_X2_B21:N21|LJP009_NEU_24H_X3_B21:N21,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:N22,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:N22|LJP009_NEU_24H_X2_B21:N22|LJP009_NEU_24H_X3_B21:N22,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:N23,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:N23|LJP009_NEU_24H_X2_B21:N23|LJP009_NEU_24H_X3_B21:N23,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
LJP009_NEU_24H:N24,NEU,LJP009,24 h,LJP009_NEU_24H_X1_B21:N24|LJP009_NEU_24H_X2_B21:N24|LJP009_NEU_24H_X3_B21:N24,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:A18,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:A18,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:B17,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:B17|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:B17|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:B17,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:B18,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:B18|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:B18|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:B18,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:DMSO:-666,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:A18|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:B17|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:B18|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:E05|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:E06|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:F05|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:I16|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:M09|NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:N10|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:B17|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:B18|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:E05|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:E06|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:F05|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:I15|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:I16|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:N09|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:B17|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:B18|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:E05|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:F05|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:I15|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:I16|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:J15|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:J16,25,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:E05,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:E05|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:E05|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:E05,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:E06,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:E06|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:E06,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:F05,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:F05|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:F05|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:F05,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:I15,NEU,NMH001,24 h,NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:I15|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:I15,2,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:I16,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:I16|NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:I16|NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:I16,3,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:J15,NEU,NMH001,24 h,NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:J15,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:J16,NEU,NMH001,24 h,NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:J16,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:M09,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:M09,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:N09,NEU,NMH001,24 h,NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:N09,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
NMH001_NEU_24H:N10,NEU,NMH001,24 h,NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:N10,1,ctl_vehicle,DMSO,DMSO_No_target,0.0,0 uM,0.0
