level_3_sample_id,cell,time,pert_type,pert_drug,dose
LJP009_NEU_24H_X2_B21:J14,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:J15,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:J16,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:J17,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:J18,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:N19,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:N20,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:N21,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:N22,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:N23,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X2_B21:N24,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:A05,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:A06,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:B05,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:B06,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:F07,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:F08,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:F09,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:F10,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:F11,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:F12,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:J13,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:J14,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:J15,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:J16,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:J17,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:J18,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:N19,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:N20,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:N21,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:N22,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:N23,NEU,24 h,ctl_vehicle,DMSO,0 uM
LJP009_NEU_24H_X3_B21:N24,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:A18,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:B17,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:B18,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:C23,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:D23,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:D24,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:E05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:E06,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:F05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:I16,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:L01,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:M09,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X1.L2_B6_DUO52HI53LO:N10,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:B17,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:B18,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:C23,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:C24,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:D23,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:D24,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:E05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:E06,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:F05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:I15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:I16,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:K01,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:K02,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:L01,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:L02,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X2.L2_B6_DUO52HI53LO:N09,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:B17,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:B18,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:C23,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:C24,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:D23,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:D24,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:E05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:F05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:I15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:I16,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:J15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:J16,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:K01,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:K02,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:L01,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_24H_X3.L2_B6_DUO52HI53LO:L02,NEU,24 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:A18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:B18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C23,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:C24,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D23,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:D24,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:E06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:F06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:I15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:I16,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:J15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:J16,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:K01,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:K02,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:L01,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:L02,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X1_B6_DUO52HI53LO:M09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:M10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:N09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X1_B6_DUO52HI53LO:N10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:A17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:A18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:B17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:B18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:C23,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:C24,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:D23,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:D24,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:E05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:E06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:F05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:F06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:I15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:I16,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:J15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:J16,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:K01,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:K02,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:L01,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:L02,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X2_B6_DUO52HI53LO:M09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:M10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:N09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X2_B6_DUO52HI53LO:N10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:A17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:A18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:B17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:B18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:C23,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:C24,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:D23,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:D24,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:E05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:E06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:F05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:F06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:I15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:I16,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:J15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:J16,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:K01,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:K02,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:L01,NEU,6 h,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:M09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:M10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3.L2_B6_DUO52HI53LO:N10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:A17,NEU,,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:C23,NEU,,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3_B6_DUO52HI53LO:C24,NEU,,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3_B6_DUO52HI53LO:D23,NEU,,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3_B6_DUO52HI53LO:F05,NEU,,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:I15,NEU,,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:I16,NEU,,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:J15,NEU,,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:K01,NEU,,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3_B6_DUO52HI53LO:K02,NEU,,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3_B6_DUO52HI53LO:L01,NEU,,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3_B6_DUO52HI53LO:L02,NEU,,ctl_untrt,UnTrt,
NMH001_NEU_6H_X3_B6_DUO52HI53LO:M09,NEU,,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:M10,NEU,,ctl_vehicle,DMSO,0 uM
NMH001_NEU_6H_X3_B6_DUO52HI53LO:N10,NEU,,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:B17,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:B18,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:C23,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:C24,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:D23,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:D24,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:F05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:F06,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:I15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:J15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:K01,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:K02,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:L01,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:L02,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X1_B6_DUO52HI53LO:M10,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X1_B6_DUO52HI53LO:N09,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:B17,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:C23,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:C24,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:D23,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:D24,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:E05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:E06,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:F05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:F06,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:I16,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:J15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X2_B6_DUO52HI53LO:K01,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:K02,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:L01,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:L02,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X2_B6_DUO52HI53LO:M09,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:C23,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X3_B6_DUO52HI53LO:C24,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X3_B6_DUO52HI53LO:D23,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X3_B6_DUO52HI53LO:D24,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X3_B6_DUO52HI53LO:E05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:E06,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:F05,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:F06,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:I15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:I16,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:J15,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:J16,NEU,24 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_24H_X3_B6_DUO52HI53LO:K01,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X3_B6_DUO52HI53LO:K02,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_24H_X3_B6_DUO52HI53LO:L02,NEU,24 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:B17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:C23,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:C24,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:D23,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:D24,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:E05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:E06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:F05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:F06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:I15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:K01,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:K02,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:L01,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:L02,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X1_B6_DUO52HI53LO:M09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:M10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:N09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X1_B6_DUO52HI53LO:N10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:A17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:A18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:B17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:B18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:C23,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X2_B6_DUO52HI53LO:C24,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X2_B6_DUO52HI53LO:D23,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X2_B6_DUO52HI53LO:D24,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X2_B6_DUO52HI53LO:E05,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:F06,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:I15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:J15,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:J16,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:K02,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X2_B6_DUO52HI53LO:L02,NEU,6 h,ctl_untrt,UnTrt,
NMH002_NEU_6H_X2_B6_DUO52HI53LO:M09,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X2_B6_DUO52HI53LO:M10,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X3_B6_DUO52HI53LO:A17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X3_B6_DUO52HI53LO:A18,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X3_B6_DUO52HI53LO:B17,NEU,6 h,ctl_vehicle,DMSO,0 uM
NMH002_NEU_6H_X3_B6_DUO52HI53LO:B18,NEU,6 h,ctl_vehicle,DMSO,0 uM
