level_3_sample_id,cell,time,pert_type,pert_drug,dose
XPR011_U251MG.311_96H_X3_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR011_U251MG.311_96H_X3_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR011_U251MG.311_96H_X3_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR011_U251MG.311_96H_X3_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR011_U251MG.311_96H_X3_B35:D14,U251MG,96 h,ctl_untrt,UnTrt,
XPR011_U251MG.311_96H_X3_B35:E01,U251MG,96 h,ctl_untrt,UnTrt,
XPR011_U251MG.311_96H_X3_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR011_U251MG.311_96H_X3_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR011_U251MG.311_96H_X3_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR011_U251MG.311_96H_X3_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR011_U251MG.311_96H_X3_B35:H21,U251MG,96 h,ctl_untrt,UnTrt,
XPR011_U251MG.311_96H_X3_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR011_U251MG.311_96H_X3_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR011_U251MG.311_96H_X3_B35:I24,U251MG,96 h,ctl_untrt,UnTrt,
XPR011_U251MG.311_96H_X3_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR011_U251MG.311_96H_X3_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR011_U251MG.311_96H_X3_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR011_U251MG.311_96H_X3_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR011_U251MG.311_96H_X3_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR011_U251MG.311_96H_X3_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR011_U251MG.311_96H_X3_B35:L18,U251MG,96 h,ctl_untrt,UnTrt,
XPR011_U251MG.311_96H_X3_B35:P15,U251MG,96 h,ctl_untrt,UnTrt,
XPR011_U251MG.311_96H_X3_B35:P24,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR012_U251MG.311_96H_X1_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR012_U251MG.311_96H_X1_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR012_U251MG.311_96H_X1_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR012_U251MG.311_96H_X1_B35:E23,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR012_U251MG.311_96H_X1_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR012_U251MG.311_96H_X1_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR012_U251MG.311_96H_X1_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR012_U251MG.311_96H_X1_B35:I13,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:I16,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR012_U251MG.311_96H_X1_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR012_U251MG.311_96H_X1_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR012_U251MG.311_96H_X1_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR012_U251MG.311_96H_X1_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR012_U251MG.311_96H_X1_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR012_U251MG.311_96H_X1_B35:K24,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR012_U251MG.311_96H_X1_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR012_U251MG.311_96H_X1_B35:L05,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:L12,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:M03,U251MG,96 h,ctl_vector,BRDN0000585422,
XPR012_U251MG.311_96H_X1_B35:P07,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X1_B35:P08,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR012_U251MG.311_96H_X2_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR012_U251MG.311_96H_X2_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR012_U251MG.311_96H_X2_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR012_U251MG.311_96H_X2_B35:E23,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR012_U251MG.311_96H_X2_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR012_U251MG.311_96H_X2_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR012_U251MG.311_96H_X2_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR012_U251MG.311_96H_X2_B35:I13,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:I16,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR012_U251MG.311_96H_X2_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR012_U251MG.311_96H_X2_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR012_U251MG.311_96H_X2_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR012_U251MG.311_96H_X2_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR012_U251MG.311_96H_X2_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR012_U251MG.311_96H_X2_B35:K24,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR012_U251MG.311_96H_X2_B35:L05,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:L12,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:M03,U251MG,96 h,ctl_vector,BRDN0000585422,
XPR012_U251MG.311_96H_X2_B35:P07,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X2_B35:P08,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR012_U251MG.311_96H_X3_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR012_U251MG.311_96H_X3_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR012_U251MG.311_96H_X3_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR012_U251MG.311_96H_X3_B35:E23,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR012_U251MG.311_96H_X3_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR012_U251MG.311_96H_X3_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR012_U251MG.311_96H_X3_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR012_U251MG.311_96H_X3_B35:I13,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:I16,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR012_U251MG.311_96H_X3_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR012_U251MG.311_96H_X3_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR012_U251MG.311_96H_X3_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR012_U251MG.311_96H_X3_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR012_U251MG.311_96H_X3_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR012_U251MG.311_96H_X3_B35:K24,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR012_U251MG.311_96H_X3_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR012_U251MG.311_96H_X3_B35:L05,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:L12,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:M03,U251MG,96 h,ctl_vector,BRDN0000585422,
XPR012_U251MG.311_96H_X3_B35:P07,U251MG,96 h,ctl_untrt,UnTrt,
XPR012_U251MG.311_96H_X3_B35:P08,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR013_U251MG.311_96H_X1_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR013_U251MG.311_96H_X1_B35:C20,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR013_U251MG.311_96H_X1_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR013_U251MG.311_96H_X1_B35:D21,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:E13,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR013_U251MG.311_96H_X1_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR013_U251MG.311_96H_X1_B35:H06,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:H18,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR013_U251MG.311_96H_X1_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR013_U251MG.311_96H_X1_B35:I03,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR013_U251MG.311_96H_X1_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR013_U251MG.311_96H_X1_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR013_U251MG.311_96H_X1_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR013_U251MG.311_96H_X1_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR013_U251MG.311_96H_X1_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR013_U251MG.311_96H_X1_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR013_U251MG.311_96H_X1_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR013_U251MG.311_96H_X1_B35:M04,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:O04,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X1_B35:P03,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR013_U251MG.311_96H_X2_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR013_U251MG.311_96H_X2_B35:C20,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR013_U251MG.311_96H_X2_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR013_U251MG.311_96H_X2_B35:D21,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:E13,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR013_U251MG.311_96H_X2_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR013_U251MG.311_96H_X2_B35:H06,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:H18,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR013_U251MG.311_96H_X2_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR013_U251MG.311_96H_X2_B35:I03,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR013_U251MG.311_96H_X2_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR013_U251MG.311_96H_X2_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR013_U251MG.311_96H_X2_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR013_U251MG.311_96H_X2_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR013_U251MG.311_96H_X2_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR013_U251MG.311_96H_X2_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR013_U251MG.311_96H_X2_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR013_U251MG.311_96H_X2_B35:M04,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:O04,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X2_B35:P03,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR013_U251MG.311_96H_X3_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR013_U251MG.311_96H_X3_B35:C20,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR013_U251MG.311_96H_X3_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR013_U251MG.311_96H_X3_B35:E13,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR013_U251MG.311_96H_X3_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR013_U251MG.311_96H_X3_B35:H06,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:H18,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR013_U251MG.311_96H_X3_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR013_U251MG.311_96H_X3_B35:I03,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR013_U251MG.311_96H_X3_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR013_U251MG.311_96H_X3_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR013_U251MG.311_96H_X3_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR013_U251MG.311_96H_X3_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR013_U251MG.311_96H_X3_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR013_U251MG.311_96H_X3_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR013_U251MG.311_96H_X3_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR013_U251MG.311_96H_X3_B35:M04,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:O04,U251MG,96 h,ctl_untrt,UnTrt,
XPR013_U251MG.311_96H_X3_B35:P03,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR014_U251MG.311_96H_X1_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR014_U251MG.311_96H_X1_B35:C18,U251MG,96 h,ctl_vector,BRDN0001491325,
XPR014_U251MG.311_96H_X1_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR014_U251MG.311_96H_X1_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR014_U251MG.311_96H_X1_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR014_U251MG.311_96H_X1_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR014_U251MG.311_96H_X1_B35:H01,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR014_U251MG.311_96H_X1_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR014_U251MG.311_96H_X1_B35:H22,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR014_U251MG.311_96H_X1_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR014_U251MG.311_96H_X1_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR014_U251MG.311_96H_X1_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR014_U251MG.311_96H_X1_B35:K02,U251MG,96 h,ctl_vector,BRDN0001491253,
XPR014_U251MG.311_96H_X1_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR014_U251MG.311_96H_X1_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR014_U251MG.311_96H_X1_B35:K14,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR014_U251MG.311_96H_X1_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR014_U251MG.311_96H_X1_B35:L21,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:M13,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:M18,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:N18,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X1_B35:O19,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR014_U251MG.311_96H_X2_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR014_U251MG.311_96H_X2_B35:C18,U251MG,96 h,ctl_vector,BRDN0001491325,
XPR014_U251MG.311_96H_X2_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR014_U251MG.311_96H_X2_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR014_U251MG.311_96H_X2_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR014_U251MG.311_96H_X2_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR014_U251MG.311_96H_X2_B35:H01,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR014_U251MG.311_96H_X2_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR014_U251MG.311_96H_X2_B35:H22,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR014_U251MG.311_96H_X2_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR014_U251MG.311_96H_X2_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR014_U251MG.311_96H_X2_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR014_U251MG.311_96H_X2_B35:K02,U251MG,96 h,ctl_vector,BRDN0001491253,
XPR014_U251MG.311_96H_X2_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR014_U251MG.311_96H_X2_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR014_U251MG.311_96H_X2_B35:K14,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR014_U251MG.311_96H_X2_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR014_U251MG.311_96H_X2_B35:L21,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:M13,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:M18,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:N18,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X2_B35:O19,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR014_U251MG.311_96H_X3_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR014_U251MG.311_96H_X3_B35:C18,U251MG,96 h,ctl_vector,BRDN0001491325,
XPR014_U251MG.311_96H_X3_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR014_U251MG.311_96H_X3_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR014_U251MG.311_96H_X3_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR014_U251MG.311_96H_X3_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR014_U251MG.311_96H_X3_B35:H01,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR014_U251MG.311_96H_X3_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR014_U251MG.311_96H_X3_B35:H22,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR014_U251MG.311_96H_X3_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR014_U251MG.311_96H_X3_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR014_U251MG.311_96H_X3_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR014_U251MG.311_96H_X3_B35:K02,U251MG,96 h,ctl_vector,BRDN0001491253,
XPR014_U251MG.311_96H_X3_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR014_U251MG.311_96H_X3_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR014_U251MG.311_96H_X3_B35:K14,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR014_U251MG.311_96H_X3_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR014_U251MG.311_96H_X3_B35:L21,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:M13,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:M18,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:N18,U251MG,96 h,ctl_untrt,UnTrt,
XPR014_U251MG.311_96H_X3_B35:O19,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:A11,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:B08,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR015_U251MG.311_96H_X1_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR015_U251MG.311_96H_X1_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR015_U251MG.311_96H_X1_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR015_U251MG.311_96H_X1_B35:E18,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR015_U251MG.311_96H_X1_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
XPR015_U251MG.311_96H_X1_B35:H06,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:H13,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:H19,U251MG,96 h,ctl_vector,BRDN0001487138,
XPR015_U251MG.311_96H_X1_B35:H20,U251MG,96 h,ctl_vector,BRDN0001149216,
XPR015_U251MG.311_96H_X1_B35:I17,U251MG,96 h,ctl_vector,BRDN0001148145,
XPR015_U251MG.311_96H_X1_B35:I18,U251MG,96 h,ctl_vector,BRDN0001147812,
XPR015_U251MG.311_96H_X1_B35:J17,U251MG,96 h,ctl_vector,BRDN0001146109,
XPR015_U251MG.311_96H_X1_B35:J18,U251MG,96 h,ctl_vector,BRDN0001146085,
XPR015_U251MG.311_96H_X1_B35:K03,U251MG,96 h,ctl_vector,BRDN0001477804,
XPR015_U251MG.311_96H_X1_B35:K04,U251MG,96 h,ctl_vector,BRDN0001146317,
XPR015_U251MG.311_96H_X1_B35:L03,U251MG,96 h,ctl_vector,BRDN0001148995,
XPR015_U251MG.311_96H_X1_B35:L04,U251MG,96 h,ctl_vector,BRDN0001477792,
XPR015_U251MG.311_96H_X1_B35:L24,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X1_B35:M11,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X2_B35:A11,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X2_B35:A24,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X2_B35:B08,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X2_B35:C11,U251MG,96 h,ctl_vector,BRDN0001148129,
XPR015_U251MG.311_96H_X2_B35:C12,U251MG,96 h,ctl_vector,BRDN0001146004,
XPR015_U251MG.311_96H_X2_B35:D11,U251MG,96 h,ctl_vector,BRDN0001146753,
XPR015_U251MG.311_96H_X2_B35:D12,U251MG,96 h,ctl_vector,BRDN0001477669,
XPR015_U251MG.311_96H_X2_B35:E18,U251MG,96 h,ctl_untrt,UnTrt,
XPR015_U251MG.311_96H_X2_B35:G19,U251MG,96 h,ctl_vector,BRDN0001148519,
XPR015_U251MG.311_96H_X2_B35:G20,U251MG,96 h,ctl_vector,BRDN0001147223,
